Name,Extracted_name,Value,Raw_unit,Type,Molecular_weight
Au / Î´-MnO2,"[{'Au': '1.0'}, {'Mn': '1.0', 'O': '2.0'}]",4.0,V,Cath,283.906
Li2MgSnO4,"[{'Li': '2.0', 'Mg': '1.0', 'Sn': '1.0', 'O': '4.0'}]",2.56,V,Anod,220.891
Na3V2(PO4)3,"[{'P': '3.0', 'O': '12.0', 'Na': '3.0', 'V': '2.0'}]",3.2,V,Cath,455.763
NaVOPO4,"[{'Na': '1.0', 'V': '1.0', 'O': '5.0', 'P': '1.0'}]",3.34,V,Anod,184.9005
MoS2,"[{'Mo': '1.0', 'S': '2.0'}]",3.0,V,Cath,160.07
LiFePO4âC,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",4.3,V,Cath,157.755
LiNiO2,"[{'Li': '1.0', 'Ni': '1.0', 'O': '2.0'}]",4.2,V,Cath,97.631
TiO2,"[{'Ti': '1.0', 'O': '2.0'}]",2.09,V,Anod,79.865
Li3FeF6 / C,"[{'Li': '3.0', 'Fe': '1.0', 'F': '6.0'}, {'C': '1.0'}]",2.0,V,Cath,202.664
CuS,"[{'Cu': '1.0', 'S': '1.0'}]",1.15,V,Cath,95.606
LiNi0.5Mn0.5O2,"[{'Li': '1.0', 'Ni': '0.5', 'Mn': '0.5', 'O': '2.0'}]",4.3,V,Cath,95.7535
CuInTe2,"[{'Cu': '1.0', 'In': '1.0', 'Te': '2.0'}]",3.0,V,Anod,433.566
LiMnPO4,"[{'Li': '1.0', 'Mn': '1.0', 'P': '1.0', 'O': '4.0'}]",4.1,VversusL,Cath,156.848
LiNi0.5Mn1.5O4,"[{'Li': '1.0', 'Ni': '0.5', 'Mn': '1.5', 'O': '4.0'}]",3.0,V,Cath,182.6895
NiSe / Ni,"[{'Ni': '1.0', 'Se': '1.0'}, {'Ni': '1.0'}]",0.35,V,Anod,196.357
LiNi0.81Co0.19O2,"[{'Li': '1.0', 'Ni': '0.81', 'Co': '0.19', 'O': '2.0'}]",1.5,V,Cath,97.6766
LiMn0.6Fe0.4PO4 / C,"[{'Li': '1.0', 'Mn': '0.6', 'Fe': '0.4', 'P': '1.0', 'O': '4.0'}, {'C': '1.0'}]",0.3,V,Cath,169.2218
V2O5,"[{'V': '2.0', 'O': '5.0'}]",0.8,V,Cath,181.878
LTO,"[{'Li': '2.0', 'Ti': '1.0', 'O': '3.0'}]",0.24,V,Anod,109.744
In2O3,"[{'In': '2.0', 'O': '3.0'}]",1.05,V,Cath,277.637
PBCC,"[{'P': '1.0', 'B': '1.0', 'C': '2.0'}]",0.7,V,Cath,65.806
Ni / PCNFO-S,"[{'Ni': '1.0'}, {'P': '1.0', 'C': '1.0', 'N': '1.0', 'F': '1.0', 'O': '1.0'}]",2.4,V,Cath,150.682
LiFePO4,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",3.7,V,Cath,157.755
LiMn2O4,"[{'Li': '1.0', 'Mn': '2.0', 'O': '4.0'}]",4.5,V,Cath,180.812
Pt / C,"[{'Pt': '1.0'}, {'C': '1.0'}]",0.81,V,Cath,207.091
LiFePO4,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",4.1,V,Cath,157.755
LiFePO4,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",3.5,V,Cath,157.755
TiO2,"[{'Ti': '1.0', 'O': '2.0'}]",3.0,V,Anod,79.865
CoFe2O4,"[{'Co': '1.0', 'Fe': '2.0', 'O': '4.0'}]",0.28,V,Anod,234.619
Pt / C,"[{'Pt': '1.0'}, {'C': '1.0'}]",2.76,V,Cath,207.091
LiFePO4,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",3.0,Vvs.Li+,Cath,157.755
NiSb,"[{'Ni': '1.0', 'Sb': '1.0'}]",2.0,V,Anod,180.453
Lithium oxide,"[{'Li': '2.0', 'O': '1.0'}]",4.3,V,Cath,29.879
Sb2O3,"[{'Sb': '2.0', 'O': '3.0'}]",2.0,V,Anod,291.517
LiFePO4,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",0.4,V,Cath,157.755
LiNi0.5Mn0.5O2,"[{'Li': '1.0', 'Ni': '0.5', 'Mn': '0.5', 'O': '2.0'}]",4.4,V,Cath,95.7535
NiCo2O4,"[{'Ni': '1.0', 'Co': '2.0', 'O': '4.0'}]",4.4,V,Anod,240.555
LiNi0.5Mn1.5O4,"[{'Li': '1.0', 'Ni': '0.5', 'Mn': '1.5', 'O': '4.0'}]",2.8,V,Cath,182.6895
LFP,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",4.2,V,Cath,157.755
Co3O4,"[{'Co': '3.0', 'O': '4.0'}]",1.27,V,Cath,240.795
LiNi0.5Co0.5O2,"[{'Li': '1.0', 'Ni': '0.5', 'Co': '0.5', 'O': '2.0'}]",3.5,V,Cath,97.751
LTO,"[{'Li': '2.0', 'Ti': '1.0', 'O': '3.0'}]",5.5,V,Anod,109.744
Li2MnSiO4,"[{'Li': '2.0', 'Mn': '1.0', 'Si': '1.0', 'O': '4.0'}]",4.56,VvsLi+,Cath,160.899
Li3V2(PO4)3 / C,"[{'P': '3.0', 'O': '12.0', 'Li': '3.0', 'V': '2.0'}, {'C': '1.0'}]",0.05,V,Anod,419.624
TiO2,"[{'Ti': '1.0', 'O': '2.0'}]",2.2,V,Anod,79.865
LFP,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",3.0,V,Cath,157.755
CuO,"[{'Cu': '1.0', 'O': '1.0'}]",0.86,V,Anod,79.545
CoSe2 / C-ND,"[{'Co': '1.0', 'Se': '2.0'}]",2.1,V,Cath,216.875
Li3V2(PO4)3 / CNT,"[{'P': '3.0', 'O': '12.0', 'Li': '3.0', 'V': '2.0'}]",4.3,V,Cath,407.613
SH-MoS2 / C,"[{'S': '1.0', 'H': '1.0'}, {'C': '1.0'}]",3.0,V,Anod,45.07900000000001
LiFePO4,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",3.5,V,Cath,157.755
ZnS,"[{'Zn': '1.0', 'S': '1.0'}]",1.3,V,Anod,97.44
CeVO4,"[{'Ce': '1.0', 'V': '1.0', 'O': '4.0'}]",1.8,V,Anod,255.0575
In2O3,"[{'In': '2.0', 'O': '3.0'}]",0.65,V,Cath,277.637
LiNi1 / 3Co1 / 3Mn1 / 3O2,"[{'Li': '1.0', 'Ni': '0.3333', 'Co': '0.3333', 'Mn': '0.3333', 'O': '2.0'}]",1.0,V,Cath,96.4535812
FePO4 / graphene,"[{'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",4.2,VversusL,Cath,150.815
SnSe0.5S0.5 / C,"[{'Sn': '1.0', 'Se': '0.5', 'S': '0.5'}, {'C': '1.0'}]",3.0,Vvs.Na+,Anod,186.2365
NaTi2(PO4)3,"[{'P': '3.0', 'O': '12.0', 'Na': '1.0', 'Ti': '2.0'}]",2.0,V vs. Na,Anod,403.634
FeCo / FeCoNi @ NCNTs-HF air,"[{'Fe': '1.0', 'Co': '1.0'}]",0.86,V,Cath,114.778
Fe3O4 @ C,"[{'Fe': '3.0', 'O': '4.0'}, {'C': '1.0'}]",3.0,V,Anod,243.542
CoFe2O4 / CNT,"[{'Co': '1.0', 'Fe': '2.0', 'O': '4.0'}]",3.0,V,Cath,234.619
LiCoO2,"[{'Li': '1.0', 'Co': '1.0', 'O': '2.0'}]",4.3,V,Cath,97.871
Li2MgSnO4,"[{'Li': '2.0', 'Mg': '1.0', 'Sn': '1.0', 'O': '4.0'}]",3.24,V,Anod,220.891
LiNi0.5Mn1.5O4,"[{'Li': '1.0', 'Ni': '0.5', 'Mn': '1.5', 'O': '4.0'}]",4.5,V,Cath,182.6895
LiCoO2,"[{'Li': '1.0', 'Co': '1.0', 'O': '2.0'}]",3.9,V,Cath,97.871
MnCo2O4,"[{'Mn': '1.0', 'Co': '2.0', 'O': '4.0'}]",3.5,V,Cath,236.8
Cr-doped LiMnO2,"[{'Li': '1.0', 'Mn': '1.0', 'O': '2.0'}]",4.5,V,Cath,93.876
LiNi0.6Co0.2Mn0.2O2,"[{'Li': '1.0', 'Ni': '0.6', 'Co': '0.2', 'Mn': '0.2', 'O': '2.0'}]",4.3,V,Cath,96.928
TiO2,"[{'Ti': '1.0', 'O': '2.0'}]",0.2,mV,Anod,79.865
Sn4P3 @ C,"[{'Sn': '4.0', 'P': '3.0'}, {'C': '1.0'}]",0.65,V,Anod,579.7729999999999
LiFePO4 / CâSn,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",4.5,V,Cath,157.755
LiFePO4,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",4.0,V,Cath,157.755
OH-S @ MnO2,"[{'O': '1.0', 'H': '1.0'}, {'Mn': '1.0', 'O': '2.0'}]",100.0,%,Cath,103.943
Mn0.8Co0.2O,"[{'Mn': '0.8', 'Co': '0.2', 'O': '1.0'}]",71.0,%,Anod,71.736
CoMn2O4,"[{'Co': '1.0', 'Mn': '2.0', 'O': '4.0'}]",98.5,%,Anod,232.805
TiN @ CNT-S,"[{'Ti': '1.0', 'N': '1.0'}]",96.0,%,Cath,61.874
Li1.2Ni0.15Mn0.55Co0.1O2,"[{'Li': '1.2', 'Ni': '0.15', 'Mn': '0.55', 'Co': '0.1', 'O': '2.0'}]",85.0,%,Cath,85.23915000000001
Na4Fe3(PO4)2(P2O7),"[{'P': '4.0', 'O': '15.0', 'Na': '4.0', 'Fe': '3.0'}]",99.6,%,Cath,623.376
CoSe @ C,"[{'Co': '1.0', 'Se': '1.0'}, {'C': '1.0'}]",95.0,%,Cath,149.915
Li2S / KB / C,"[{'Li': '2.0', 'S': '1.0'}, {'K': '1.0', 'B': '1.0'}, {'C': '1.0'}]",100.0,%,Cath,107.859
Na0.8Li0.1Ni0.31Mn0.62O2,"[{'Na': '0.8', 'Li': '0.1', 'Ni': '0.31', 'Mn': '0.62', 'O': '2.0'}]",76.0,%,Cath,103.34039
SiOC,"[{'Si': '1.0', 'O': '1.0', 'C': '1.0'}]",58.0,%,Anod,56.095
CN-480,"[{'C': '1.0', 'N': '1.0'}]",19.9,%,Anod,26.018
Sn / Na2Zr(PO4)2,"[{'Sn': '1.0'}, {'P': '2.0', 'O': '8.0', 'Na': '2.0', 'Zr': '1.0'}]",46.4,%,Anod,445.854
V2O5,"[{'V': '2.0', 'O': '5.0'}]",83.0,%,Cath,181.878
Li2S,"[{'Li': '2.0', 'S': '1.0'}]",60.0,%,Cath,45.940000000000005
Fe2O3 @ TiO2,"[{'Fe': '2.0', 'O': '3.0'}, {'Ti': '1.0', 'O': '2.0'}]",61.0,%,Anod,239.552
TiO2,"[{'Ti': '1.0', 'O': '2.0'}]",97.0,%,Anod,79.865
LiNi0.5Mn1.5O4,"[{'Li': '1.0', 'Ni': '0.5', 'Mn': '1.5', 'O': '4.0'}]",99.98,%,Cath,182.6895
Sn4P3,"[{'Sn': '4.0', 'P': '3.0'}]",81.2,%,Anod,567.762
Li2NiF4-PEDOT,"[{'Li': '2.0', 'Ni': '1.0', 'F': '4.0'}]",6.0,%,Cath,148.565
LiFePO4,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",84.3,%,Cath,157.755
LCO,"[{'Li': '1.0', 'Co': '1.0', 'O': '2.0'}]",98.0,%,Cath,97.871
MoO3 / C,"[{'Mo': '1.0', 'O': '3.0'}, {'C': '1.0'}]",72.5,%,Anod,155.958
LiCrO2Â·Li2MnO3,"[{'Li': '1.0', 'Cr': '1.0', 'O': '2.0'}]",85.0,%,Cath,90.934
BP-C,"[{'B': '1.0', 'P': '1.0'}]",98.7,%,Cath,41.784
ZnMn2O4,"[{'Zn': '1.0', 'Mn': '2.0', 'O': '4.0'}]",97.0,%,Anod,239.252
Na2MnP2O7,"[{'Na': '2.0', 'Mn': '1.0', 'P': '2.0', 'O': '7.0'}]",90.0,%,Cath,274.85900000000004
Nickel sulfide,"[{'Ni': '2.0', 'S': '3.0'}]",59.7,%,Cath,213.566
TiO2 / C-500,"[{'Ti': '1.0', 'O': '2.0'}]",94.0,%,Anod,79.865
LiFePO4,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",90.0,%,Cath,157.755
LiMn2O4,"[{'Li': '1.0', 'Mn': '2.0', 'O': '4.0'}]",96.2,%,Cath,180.812
TiO2,"[{'Ti': '1.0', 'O': '2.0'}]",58.0,%,Anod,79.865
V2O5,"[{'V': '2.0', 'O': '5.0'}]",100.0,%,Cath,181.878
LiNi0.68Co0.10Mn0.22O2,"[{'Li': '1.0', 'Ni': '0.68', 'Co': '0.1', 'Mn': '0.22', 'O': '2.0'}]",85.1,%,Cath,96.8289
NC-Zn2SnO4,"[{'N': '1.0', 'C': '1.0'}]",52.8,%,Anod,26.018
MnP,"[{'Mn': '1.0', 'P': '1.0'}]",78.8,%,Anod,85.912
PIN,"[{'P': '1.0', 'I': '1.0', 'N': '1.0'}]",100.0,%,Cath,171.881
SiOCâSe,"[{'Si': '1.0', 'O': '1.0', 'C': '1.0'}]",100.0,%,Cath,56.095
LTO,"[{'Li': '2.0', 'Ti': '1.0', 'O': '3.0'}]",91.0,%,Anod,109.744
FeSe2âC,"[{'Fe': '1.0', 'Se': '2.0'}]",52.55,%,Anod,213.787
MoS2-NP,"[{'Mo': '1.0', 'S': '2.0'}]",100.0,%,Anod,160.07
CuCo2O4,"[{'Cu': '1.0', 'Co': '2.0', 'O': '4.0'}]",82.0,%,Anod,245.408
LiTaO3âS,"[{'Li': '1.0', 'Ta': '1.0', 'O': '3.0'}]",97.4,%,Cath,235.887
Si / C / rGO,"[{'Si': '1.0'}, {'C': '1.0'}]",98.6,%,Anod,40.096
LiCoO2,"[{'Li': '1.0', 'Co': '1.0', 'O': '2.0'}]",95.0,%,Cath,97.871
PVP-CNF,"[{'P': '2.0', 'V': '1.0'}]",95.6,%,Anod,112.8895
Si @ Li4Ti5O12,"[{'Si': '1.0'}, {'Li': '4.0', 'Ti': '5.0', 'O': '12.0'}]",78.8,%,Anod,487.168
CoCu / graphene,"[{'Co': '1.0', 'Cu': '1.0'}]",92.0,%,Cath,122.479
Fe3O4 @ C,"[{'Fe': '3.0', 'O': '4.0'}, {'C': '1.0'}]",90.0,%,Anod,243.542
SnS2,"[{'Sn': '1.0', 'S': '2.0'}]",98.0,%,Anod,182.83
CoFe2O4,"[{'Co': '1.0', 'Fe': '2.0', 'O': '4.0'}]",39.0,%,Anod,234.619
SnO2-Fe2O3,"[{'Sn': '1.0', 'O': '2.0'}]",82.9,%,Anod,150.708
SiOC,"[{'Si': '1.0', 'O': '1.0', 'C': '1.0'}]",95.0,%,Anod,56.095
GeO2 / C,"[{'Ge': '1.0', 'O': '2.0'}, {'C': '1.0'}]",82.0,%,Anod,116.639
LiFePO4,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",93.0,%,Cath,157.755
LiFePO4,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",93.0,%,Cath,157.755
Fe2O3,"[{'Fe': '2.0', 'O': '3.0'}]",75.0,%,Anod,159.687
NVP @ C,"[{'N': '1.0', 'V': '1.0', 'P': '1.0'}, {'C': '1.0'}]",99.0,%,Cath,107.9335
Sb(H),"[{'H': '1.0', 'Sb': '1.0'}]",65.14,%,Anod,122.768
MnO2,"[{'Mn': '1.0', 'O': '2.0'}]",38.0,%,Anod,86.936
LiTaO3âS,"[{'Li': '1.0', 'Ta': '1.0', 'O': '3.0'}]",98.2,%,Cath,235.887
TiO2,"[{'Ti': '1.0', 'O': '2.0'}]",98.0,%,Anod,79.865
Si / Ag,"[{'Si': '1.0'}, {'Ag': '1.0'}]",83.4,%,Anod,135.955
C6Li,"[{'C': '6.0', 'Li': '1.0'}]",75.0,%,Anod,79.006
LiCrO2Â·Li2MnO3,"[{'Li': '1.0', 'Cr': '1.0', 'O': '2.0'}]",60.0,%,Cath,90.934
SnO2,"[{'Sn': '1.0', 'O': '2.0'}]",62.5,%,Anod,150.708
Li2MgSnO4,"[{'Li': '2.0', 'Mg': '1.0', 'Sn': '1.0', 'O': '4.0'}]",85.0,%,Anod,220.891
Si / C,"[{'Si': '1.0'}, {'C': '1.0'}]",90.8,%,Anod,40.096
LiCoO2,"[{'Li': '1.0', 'Co': '1.0', 'O': '2.0'}]",90.2,%,Cath,97.871
LiNi0.5Mn1.5O4,"[{'Li': '1.0', 'Ni': '0.5', 'Mn': '1.5', 'O': '4.0'}]",97.0,%,Cath,182.6895
Se @ C,"[{'Se': '1.0'}, {'C': '1.0'}]",95.0,%,Cath,90.982
Nickel sulfide,"[{'Ni': '2.0', 'S': '3.0'}]",100.0,%,Cath,213.566
CoFe2O4,"[{'Co': '1.0', 'Fe': '2.0', 'O': '4.0'}]",70.0,%,Anod,234.619
MoS2 / CNTs-S,"[{'Mo': '1.0', 'S': '2.0'}]",98.0,%,Cath,160.07
HPC / S,"[{'H': '1.0', 'P': '1.0', 'C': '1.0'}, {'S': '1.0'}]",100.0,%,Cath,76.053
LiNi0.76Mn0.14Co0.10O2,"[{'Li': '1.0', 'Ni': '0.76', 'Mn': '0.14', 'Co': '0.1', 'O': '2.0'}]",88.0,%,Cath,97.1293
Mg2Si,"[{'Mg': '2.0', 'Si': '1.0'}]",62.0,%,Anod,76.695
LiNi0.8Co0.15Al0.05O2,"[{'Li': '1.0', 'Ni': '0.8', 'Co': '0.15', 'Al': '0.05', 'O': '2.0'}]",82.2,%,Cath,96.08145
Sb2S3,"[{'Sb': '2.0', 'S': '3.0'}]",80.0,%,Anod,339.70000000000005
CN-380,"[{'C': '1.0', 'N': '1.0'}]",12.7,%,Anod,26.018
CuFe2O4,"[{'Cu': '1.0', 'Fe': '2.0', 'O': '4.0'}]",65.0,%,Anod,239.232
Sn(MoO4)2 / C,"[{'Mo': '2.0', 'O': '8.0', 'Sn': '1.0'}, {'C': '1.0'}]",60.4,%,Anod,450.613
LiFePO4,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",61.5,%,Cath,157.755
Ni / Si,"[{'Ni': '1.0'}, {'Si': '1.0'}]",94.6,%,Anod,86.77799999999999
Mn2O3,"[{'Mn': '2.0', 'O': '3.0'}]",66.0,%,Anod,157.873
Fe2O3,"[{'Fe': '2.0', 'O': '3.0'}]",72.0,%,Anod,159.687
Mn0.8Co0.2O,"[{'Mn': '0.8', 'Co': '0.2', 'O': '1.0'}]",72.8,%,Anod,71.736
LiCoO2,"[{'Li': '1.0', 'Co': '1.0', 'O': '2.0'}]",86.0,%,Cath,97.871
MnO,"[{'Mn': '1.0', 'O': '1.0'}]",72.0,%,Anod,70.937
MnO2-280H,"[{'Mn': '1.0', 'O': '2.0'}]",99.9,%,Cath,86.936
SnO2,"[{'Sn': '1.0', 'O': '2.0'}]",52.4,%,Anod,150.708
CNF,"[{'C': '1.0', 'N': '1.0', 'F': '1.0'}]",69.1,%,Anod,45.016000000000005
SnO2,"[{'Sn': '1.0', 'O': '2.0'}]",87.0,%,Anod,150.708
NVPC-800,"[{'N': '1.0', 'V': '1.0', 'P': '1.0', 'C': '1.0'}]",98.9,%,Cath,107.9335
LiNi0.8Co0.1Al0.1O2,"[{'Li': '1.0', 'Ni': '0.8', 'Co': '0.1', 'Al': '0.1', 'O': '2.0'}]",89.0,%,Cath,94.4839
K0.09Ni[Fe(CN)6]0.71Â·6H2O,"[{'C': '4.26', 'N': '4.26', 'Fe': '0.71', 'K': '0.09', 'Ni': '1.0'}]",100.0,%,Cath,212.69845
LiV3O8 @ GO,"[{'Li': '1.0', 'V': '3.0', 'O': '8.0'}]",100.0,%,Cath,287.7565
MoO3 / G-47,"[{'Mo': '1.0', 'O': '3.0'}]",69.5,%,Anod,143.947
MgH2 / CoO,"[{'Mg': '1.0', 'H': '2.0'}, {'Co': '1.0', 'O': '1.0'}]",100.0,%,Anod,101.253
MnO / CNF,"[{'Mn': '1.0', 'O': '1.0'}, {'C': '1.0', 'N': '1.0', 'F': '1.0'}]",99.0,%,Anod,115.953
TiO2 / graphene,"[{'Ti': '1.0', 'O': '2.0'}]",100.0,%,Anod,79.865
S / C,"[{'S': '1.0'}, {'C': '1.0'}]",100.0,%,Cath,44.071
LiFePO4,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",99.0,%,Cath,157.755
RGO / TiO2 / Mn3O4 / Ti3C2Tx,"[{'Ti': '1.0', 'O': '2.0'}, {'Mn': '3.0', 'O': '4.0'}]",99.7,%,Anod,308.675
CoSe2,"[{'Co': '1.0', 'Se': '2.0'}]",96.0,%,Anod,216.875
Si / Ge,"[{'Si': '1.0'}, {'Ge': '1.0'}]",98.0,%,Anod,100.715
SiOC,"[{'Si': '1.0', 'O': '1.0', 'C': '1.0'}]",31.1,%,Anod,56.095
LiCrO2Â·Li2MnO3,"[{'Li': '1.0', 'Cr': '1.0', 'O': '2.0'}]",89.0,%,Cath,90.934
Ru / Ni,"[{'Ru': '1.0'}, {'Ni': '1.0'}]",95.4,%,Cath,159.76299999999998
LiNi0.5Mn1.5O4,"[{'Li': '1.0', 'Ni': '0.5', 'Mn': '1.5', 'O': '4.0'}]",98.5,%,Cath,182.6895
Sb2S3,"[{'Sb': '2.0', 'S': '3.0'}]",95.0,%,Anod,339.70000000000005
LiNi1 / 3Co1 / 3Mn1 / 3O2,"[{'Li': '1.0', 'Ni': '0.3333', 'Co': '0.3333', 'Mn': '0.3333', 'O': '2.0'}]",93.0,%,Cath,96.4535812
LiMn2O4,"[{'Li': '1.0', 'Mn': '2.0', 'O': '4.0'}]",96.0,%,Cath,180.812
CuO,"[{'Cu': '1.0', 'O': '1.0'}]",99.0,%,Anod,79.545
MnO2,"[{'Mn': '1.0', 'O': '2.0'}]",96.0,%,Anod,86.936
LiNi0.5Mn1.5O4,"[{'Li': '1.0', 'Ni': '0.5', 'Mn': '1.5', 'O': '4.0'}]",81.0,%,Cath,182.6895
LiNi0.5Mn1.5O4,"[{'Li': '1.0', 'Ni': '0.5', 'Mn': '1.5', 'O': '4.0'}]",98.2,%,Cath,182.6895
MnO2,"[{'Mn': '1.0', 'O': '2.0'}]",95.0,%,Cath,86.936
LiNi0.5Mn1.5O4,"[{'Li': '1.0', 'Ni': '0.5', 'Mn': '1.5', 'O': '4.0'}]",57.0,%,Cath,182.6895
MoO3 / G-47,"[{'Mo': '1.0', 'O': '3.0'}]",68.9,%,Anod,143.947
LiFePO4,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",5.0,%,Cath,157.755
Mn3O4,"[{'Mn': '3.0', 'O': '4.0'}]",73.24,%,Anod,228.81000000000003
MoS2,"[{'Mo': '1.0', 'S': '2.0'}]",99.0,%,Cath,160.07
BP-C,"[{'B': '1.0', 'P': '1.0'}]",56.7,%,Cath,41.784
TiO2 / Mn3O4 / Ti3C2Tx,"[{'Ti': '1.0', 'O': '2.0'}, {'Mn': '3.0', 'O': '4.0'}]",97.1,%,Anod,308.675
LiFePO4,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",100.0,%,Cath,157.755
Cu / Fe3O4,"[{'Cu': '1.0'}, {'Fe': '3.0', 'O': '4.0'}]",65.0,%,Anod,295.077
LTO,"[{'Li': '2.0', 'Ti': '1.0', 'O': '3.0'}]",95.9,%,Anod,109.744
IrO2 / Co-N-rGO,"[{'Ir': '1.0', 'O': '2.0'}]",94.95,%,Cath,224.218
V2O5,"[{'V': '2.0', 'O': '5.0'}]",80.0,%,Cath,181.878
LiFePO4,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",98.0,%,Cath,157.755
Ti2Nb10O29,"[{'Ti': '2.0', 'Nb': '10.0', 'O': '29.0'}]",97.0,%,Anod,1488.765
MnO2-PPy-S,"[{'Mn': '1.0', 'O': '2.0'}]",95.7,%,Cath,86.936
LiCoO2,"[{'Li': '1.0', 'Co': '1.0', 'O': '2.0'}]",89.11,%,Cath,97.871
MnVO,"[{'Mn': '1.0', 'V': '1.0', 'O': '1.0'}]",37.9,%,Anod,121.8785
Li1.15(Ni0.36Mn0.64)0.85O2,"[{'Ni': '0.306', 'Mn': '0.544', 'Li': '1.15', 'O': '2.0'}]",82.0,%,Cath,87.82533000000001
TiO2,"[{'Ti': '1.0', 'O': '2.0'}]",95.6,%,Anod,79.865
Sb2S3,"[{'Sb': '2.0', 'S': '3.0'}]",44.0,%,Anod,339.70000000000005
CuO,"[{'Cu': '1.0', 'O': '1.0'}]",99.0,%,Anod,79.545
Mn3O4 / C,"[{'Mn': '3.0', 'O': '4.0'}, {'C': '1.0'}]",100.0,%,Anod,240.82100000000003
In2O3,"[{'In': '2.0', 'O': '3.0'}]",58.3,%,Anod,277.637
Na4Fe3(PO4)2(P2O7),"[{'P': '4.0', 'O': '15.0', 'Na': '4.0', 'Fe': '3.0'}]",99.3,%,Cath,623.376
Co0.85Se / NC-X,"[{'Co': '0.85', 'Se': '1.0'}, {'N': '1.0', 'C': '1.0'}]",67.54,%,Anod,155.08205
TiO2 @ C,"[{'Ti': '1.0', 'O': '2.0'}, {'C': '1.0'}]",84.2,%,Anod,91.876
RGO / TiO2 / Mn3O4 / Ti3C2Tx,"[{'Ti': '1.0', 'O': '2.0'}, {'Mn': '3.0', 'O': '4.0'}]",99.2,%,Anod,308.675
MnO,"[{'Mn': '1.0', 'O': '1.0'}]",66.8,%,Anod,70.937
Mn0.9Co0.1O,"[{'Mn': '0.9', 'Co': '0.1', 'O': '1.0'}]",98.5,%,Anod,71.3365
LiFePO4,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",100.0,%,Cath,157.755
Tungsten oxide,"[{'W': '1.0', 'O': '3.0'}]",74.5,%,Anod,231.837
VO2,"[{'V': '1.0', 'O': '2.0'}]",35.0,%,Anod,82.9395
Na0.71CoO2,"[{'Na': '0.71', 'Co': '1.0', 'O': '2.0'}]",100.0,%,Cath,107.2539
SnO2âPPy,"[{'Sn': '1.0', 'O': '2.0'}]",61.0,%,Anod,150.708
LiMn2O4,"[{'Li': '1.0', 'Mn': '2.0', 'O': '4.0'}]",97.28,%,Cath,180.812
PCNF,"[{'P': '1.0', 'C': '1.0', 'N': '1.0', 'F': '1.0'}]",44.0,%,Anod,75.99
NiCo2O4 @ MnO2-CNTs-3,"[{'Ni': '1.0', 'Co': '2.0', 'O': '4.0'}, {'Mn': '1.0', 'O': '2.0'}]",100.0,%,Cath,327.491
MoO2 / C,"[{'Mo': '1.0', 'O': '2.0'}, {'C': '1.0'}]",43.2,%,Anod,139.959
CuS,"[{'Cu': '1.0', 'S': '1.0'}]",98.8,%,Cath,95.606
Ni / PCNFO-S,"[{'Ni': '1.0'}, {'P': '1.0', 'C': '1.0', 'N': '1.0', 'F': '1.0', 'O': '1.0'}]",99.0,%,Cath,150.682
BP-C,"[{'B': '1.0', 'P': '1.0'}]",98.4,%,Cath,41.784
LiNi0.5Mn1.5O4,"[{'Li': '1.0', 'Ni': '0.5', 'Mn': '1.5', 'O': '4.0'}]",40.0,%,Cath,182.6895
LiCoO2,"[{'Li': '1.0', 'Co': '1.0', 'O': '2.0'}]",99.0,%,Cath,97.871
Cu / Sn,"[{'Cu': '1.0'}, {'Sn': '1.0'}]",100.0,%,Anod,182.256
